Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0006E-46X-1, 24.0 cm",NULL,372.57,372.57,372.57,372.57,"C0006E-46X-1, 26.0 cm",NULL,372.59,372.59,372.59,372.59,"C0006E-46X-1 W, 24.0--26.0 cm",CKY000000000001231800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:54Z,NULL,28,glass cell,4.599,2.072,9.694,4.657365,5.095,28,glass cell,4.599,2.072,8.63,3.598,4.031,1.102591,1.076749,1.508617,2.585365,1.526,0.0385907,0.0173832,3.992409,0.2164064,0.2761718,1.970708,1.544234,2.646404,0.4164783,0.7137324,david_goldsby316,2008-01-14T14:30:58Z
"C0006E-46X-1, 100.0 cm",NULL,373.33,373.33,373.33,373.33,"C0006E-46X-1, 102.0 cm",NULL,373.35,373.35,373.35,373.35,"C0006E-46X-1 W, 100.0--102.0 cm",CKY000000000001231900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:55Z,NULL,186,glass beaker,5.941,2.659,11.61,5.424405,5.669,186,glass beaker,5.941,2.659,10.555,4.374,4.614,1.093264,1.067641,1.697764,2.765405,1.715,0.03826428,0.01723616,4.575736,0.1928496,0.2389264,2.049971,1.654635,2.695154,0.3860704,0.6288512,david_goldsby316,2008-01-14T14:30:58Z
"C0006E-46X-2, 27.0 cm",NULL,374.02,374.02,374.02,374.02,"C0006E-46X-2, 29.0 cm",NULL,374.04,374.04,374.04,374.04,"C0006E-46X-2 W, 27.0--29.0 cm",CKY000000000001232000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:55Z,NULL,124,glass beaker,5.982,2.656,11.626,5.394622,5.644,124,glass beaker,5.982,2.656,10.621,4.394,4.639,1.041451,1.017042,1.721581,2.738622,1.738,0.03645081,0.01641928,4.602549,0.1845235,0.2262769,2.06089,1.680607,2.673444,0.3713698,0.5907604,david_goldsby316,2008-01-14T14:30:59Z
"C0006E-46X-2, 94.0 cm",NULL,374.69,374.69,374.69,374.69,"C0006E-46X-2, 96.0 cm",NULL,374.71,374.71,374.71,374.71,"C0006E-46X-2 W, 94.0--96.0 cm",CKY000000000001232100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:55Z,NULL,184,glass beaker,6.06,2.729,10.928,5.1933,4.868,184,glass beaker,6.06,2.729,9.849,4.119,3.789,1.118135,1.091928,1.372372,2.4643,1.39,0.03913475,0.01762826,3.749865,0.2296908,0.29818,1.975409,1.521676,2.732398,0.4430988,0.7956506,david_goldsby316,2008-01-14T14:30:59Z
"C0006E-46X-3, 103.0 cm",NULL,376.195,376.195,376.195,376.195,"C0006E-46X-3, 104.0 cm",NULL,376.205,376.205,376.205,376.205,"C0006E-46X-3 W, 103.0--104.0 cm",CKY000000000001232200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:56Z,NULL,190,glass beaker,6.064,2.72,10.9,4.991041,4.836,190,glass beaker,6.064,2.72,9.991,4.086,3.927,0.9419689,0.9198915,1.351149,2.271041,1.366,0.03296894,0.01485087,3.894031,0.1947827,0.2419007,2.12942,1.714646,2.882014,0.4050529,0.6808216,david_goldsby316,2008-01-14T14:30:59Z
"C0006E-46X-3, 138.0 cm",NULL,376.545,376.545,376.545,376.545,"C0006E-46X-3, 140.0 cm",NULL,376.565,376.565,376.565,376.565,"C0006E-46X-3 WR, 138.0--140.0 cm",CKY000000000001215100,PP,NULL,8,chesterf316,NULL,CKY,2008-01-06T13:24:57Z,NULL,156,glass beaker,5.934,2.659,12.948,6.120889,7.014,156,glass beaker,5.934,2.659,11.545,4.724,5.611,1.453886,1.419811,2.042078,3.461889,2.065,0.05088605,0.02292164,5.560114,0.2072834,0.2614849,2.026062,1.606093,2.722772,0.410126,0.6952772,tsutsumi316,2008-01-08T16:18:47Z
"C0006E-46X-4, 33.0 cm",NULL,376.9,376.9,376.9,376.9,"C0006E-46X-4, 35.0 cm",NULL,376.92,376.92,376.92,376.92,"C0006E-46X-4 W, 33.0--35.0 cm",CKY000000000001232300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:56Z,NULL,206,glass beaker,6.02,2.646,11.366,5.251257,5.346,206,glass beaker,6.02,2.646,10.277,4.167,4.257,1.128497,1.102048,1.503208,2.605257,1.521,0.03949744,0.01779164,4.217503,0.2110919,0.2675748,2.052005,1.618843,2.805667,0.4230095,0.7331307,david_goldsby316,2008-01-14T14:30:59Z
"C0006E-46X-4, 100.0 cm",NULL,377.57,377.57,377.57,377.57,"C0006E-46X-4, 102.0 cm",NULL,377.59,377.59,377.59,377.59,"C0006E-46X-4 W, 100.0--102.0 cm",CKY000000000001232400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:56Z,NULL,161,glass beaker,6.097,2.722,9.805,4.495794,3.708,161,glass beaker,6.097,2.722,9.069,3.763,2.972,0.7626943,0.7448186,1.028976,1.773794,1.041,0.02669432,0.01202447,2.945306,0.2056889,0.2589525,2.090434,1.660455,2.862367,0.4199014,0.7238448,david_goldsby316,2008-01-14T14:31:00Z
"C0006E-46X-5, 0.0 cm",NULL,377.6,377.6,377.6,377.6,"C0006E-46X-5, 1.5 cm",NULL,377.615,377.615,377.615,377.615,"C0006E-46X-5 WR, 0.0--1.5 cm",CKY000000000001192000,PP,NULL,8,arito316,NULL,CKY,2008-01-05T20:47:06Z,NULL,202,glass beaker,6.017,2.685,13.316,6.200438,7.299,202,glass beaker,6.017,2.685,12.039,4.929,6.022,1.323316,1.292301,2.223137,3.515438,2.244,0.0463161,0.02086311,5.975684,0.181301,0.2214502,2.076271,1.699841,2.687951,0.3676074,0.5812961,tsutsumi316,2008-01-07T20:18:49Z
"C0006E-46X-6, 40.0 cm",NULL,378.39,378.39,378.39,378.39,"C0006E-46X-6, 42.0 cm",NULL,378.41,378.41,378.41,378.41,"C0006E-46X-6 W, 40.0--42.0 cm",CKY000000000001232500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:57Z,NULL,114,glass beaker,6.061,2.735,11.405,5.329644,5.344,114,glass beaker,6.061,2.735,10.405,4.334,4.344,1.036269,1.011982,1.582662,2.594644,1.599,0.03626946,0.01633759,4.307731,0.1939127,0.2405604,2.059627,1.660239,2.721825,0.3900272,0.6394174,david_goldsby316,2008-01-14T14:31:00Z
"C0006E-46X-6, 125.0 cm",NULL,379.24,379.24,379.24,379.24,"C0006E-46X-6, 127.0 cm",NULL,379.26,379.26,379.26,379.26,"C0006E-46X-6 W, 125.0--127.0 cm",CKY000000000001232600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:57Z,NULL,115,glass beaker,6.019,2.682,12.103,5.617126,6.084,115,glass beaker,6.019,2.682,10.984,4.503,4.965,1.159586,1.132408,1.802718,2.935126,1.821,0.04058552,0.01828177,4.924414,0.1905959,0.2354768,2.072824,1.677752,2.731661,0.3858123,0.6281668,david_goldsby316,2008-01-14T14:31:00Z
"C0006E-46X-7, 40.0 cm",NULL,379.805,379.805,379.805,379.805,"C0006E-46X-7, 42.0 cm",NULL,379.825,379.825,379.825,379.825,"C0006E-46X-7 W, 40.0--42.0 cm",CKY000000000001232700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:58:57Z,NULL,187,glass beaker,6.12,2.752,8.99,4.210321,2.87,187,glass beaker,6.12,2.752,8.375,3.598,2.255,0.6373057,0.6223688,0.8359524,1.458321,0.846,0.02230572,0.01004762,2.232694,0.2220577,0.2854424,1.968016,1.531003,2.670839,0.4267707,0.7445027,david_goldsby316,2008-01-14T14:31:01Z
"C0006E-47X-1, 25.0 cm",NULL,382.07,382.08,382.07,382.08,"C0006E-47X-1, 27.0 cm",NULL,382.089,382.1,382.089,382.1,"C0006E-47X-1 W, 25.0--27.0 cm",CKY000000000001230500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:26Z,NULL,117,glass beaker,6.089,2.724,11.188,5.151176,5.099,117,glass beaker,6.089,2.724,10.31,4.277,4.221,0.9098446,0.8885201,1.538656,2.427176,1.553,0.03184458,0.01434441,4.189155,0.1784359,0.2171905,2.100796,1.725938,2.722607,0.3660716,0.5774652,david_goldsby316,2008-01-14T13:57:55Z
"C0006E-47X-1, 126.0 cm",NULL,383.038,383.09,383.038,383.09,"C0006E-47X-1, 127.0 cm",NULL,383.048,383.1,383.048,383.1,"C0006E-47X-1 W, 126.0--127.0 cm",CKY000000000001230600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:27Z,NULL,113,glass beaker,5.985,2.629,10.586,4.97798,4.601,113,glass beaker,5.985,2.629,9.663,4.059,3.678,0.9564767,0.9340592,1.41492,2.34898,1.43,0.03347671,0.0150796,3.644523,0.2078845,0.2624422,1.958723,1.551535,2.57578,0.3976447,0.6601497,david_goldsby316,2008-01-14T13:57:56Z
"C0006E-47X-2, 15.0 cm",NULL,383.316,383.38,383.316,383.38,"C0006E-47X-2, 17.0 cm",NULL,383.335,383.4,383.335,383.4,"C0006E-47X-2 W, 15.0--17.0 cm",CKY000000000001230700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:27Z,NULL,176,glass beaker,5.97,2.665,10.514,4.852732,4.544,176,glass beaker,5.97,2.665,9.672,4.0144,3.702,0.8725389,0.8520887,1.335644,2.187732,1.3494,0.03053888,0.01375625,3.671461,0.19202,0.2376544,2.077037,1.678204,2.748833,0.3894849,0.6379611,david_goldsby316,2008-01-14T13:57:56Z
"C0006E-47X-2, 100.0 cm",NULL,384.131,384.23,384.131,384.23,"C0006E-47X-2, 102.0 cm",NULL,384.15,384.25,384.15,384.25,"C0006E-47X-2 W, 100.0--102.0 cm",CKY000000000001230800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:28Z,NULL,147,glass beaker,6.026,2.675,11.599,5.347662,5.573,147,glass beaker,6.026,2.675,10.603,4.356,4.577,1.032124,1.007934,1.664728,2.672662,1.681,0.03612438,0.01627224,4.540876,0.1852009,0.2272963,2.085187,1.699009,2.727699,0.3771274,0.6054647,david_goldsby316,2008-01-14T14:21:44Z
"C0006E-47X-3, 16.0 cm",NULL,384.682,384.805,384.682,384.805,"C0006E-47X-3, 18.0 cm",NULL,384.701,384.825,384.701,384.825,"C0006E-47X-3 W, 16.0--18.0 cm",CKY000000000001230900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:28Z,NULL,162,glass beaker,5.999,2.708,11.768,5.437448,5.769,162,glass beaker,5.999,2.708,10.723,4.397,4.724,1.082902,1.057521,1.671927,2.729448,1.689,0.03790158,0.01707279,4.686098,0.1877105,0.2310881,2.113614,1.716867,2.802812,0.3874486,0.6325162,david_goldsby316,2008-01-14T14:21:44Z
"C0006E-47X-3, 93.0 cm",NULL,385.42,385.575,385.42,385.575,"C0006E-47X-3, 94.5 cm",NULL,385.434,385.59,385.434,385.59,"C0006E-47X-3 WR, 93.0--94.5 cm",CKY000000000001225600,PP,NULL,8,arito316,NULL,CKY,2008-01-06T23:25:30Z,NULL,4,glass cell,4.67,2.076,12.576,5.978331,7.906,4,glass cell,4.67,2.076,11.045,4.454,6.375,1.586529,1.549344,2.352987,3.902331,2.378,0.05552854,0.02501286,6.319471,0.200674,0.251054,2.025968,1.619409,2.685723,0.3970304,0.6584584,tsutsumi316,2008-01-08T22:02:42Z
"C0006E-47X-3, 113.0 cm",NULL,385.612,385.775,385.612,385.775,"C0006E-47X-3, 115.0 cm",NULL,385.631,385.795,385.631,385.795,"C0006E-47X-3 W, 113.0--115.0 cm",CKY000000000001231000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:28Z,NULL,156,glass beaker,5.934,2.659,11.479,5.33964,5.545,156,glass beaker,5.934,2.659,10.478,4.343,4.544,1.037306,1.012994,1.667646,2.68064,1.684,0.03630573,0.01635393,4.507694,0.1870705,0.2301189,2.068536,1.681574,2.703028,0.3778925,0.6074393,david_goldsby316,2008-01-14T14:21:45Z
"C0006E-47X-4, 14.5 cm",NULL,386.019,386.2,386.019,386.2,"C0006E-47X-4, 16.0 cm",NULL,386.034,386.215,386.034,386.215,"C0006E-47X-4 WR, 14.5--16.0 cm",CKY000000000001226300,PP,NULL,8,arito316,NULL,CKY,2008-01-07T00:31:53Z,NULL,13,glass cell,4.522,2.05,11.12,5.222795,6.598,13,glass cell,4.522,2.05,9.925,4.033,5.403,1.238342,1.209318,1.963477,3.172795,1.983,0.043342,0.01952342,5.359658,0.1876844,0.2310487,2.079555,1.689255,2.729678,0.3811524,0.6159067,tsutsumi316,2008-01-08T22:02:43Z
"C0006E-47X-4, 50.0 cm",NULL,386.36,386.555,386.36,386.555,"C0006E-47X-4, 52.0 cm",NULL,386.379,386.575,386.379,386.575,"C0006E-47X-4 W, 50.0--52.0 cm",CKY000000000001231100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:29Z,NULL,155,glass beaker,6.039,2.701,11.579,5.383326,5.54,155,glass beaker,6.039,2.701,10.506,4.315,4.467,1.111917,1.085857,1.59647,2.682326,1.614,0.03891713,0.01753024,4.428083,0.2007071,0.2511058,2.065371,1.650837,2.773672,0.404819,0.680161,david_goldsby316,2008-01-14T14:21:45Z
"C0006E-47X-5, 0.0 cm",NULL,386.518,386.72,386.518,386.72,"C0006E-47X-5, 1.5 cm",NULL,386.532,386.735,386.532,386.735,"C0006E-47X-5 WR, 0.0--1.5 cm",CKY000000000001200500,PP,NULL,8,arito316,NULL,CKY,2008-01-06T01:27:32Z,NULL,166,glass beaker,6.117,2.773,12.885,5.99669,6.768,166,glass beaker,6.117,2.773,11.666,4.783,5.549,1.263212,1.233606,1.990084,3.22369,2.01,0.04421247,0.01991553,5.504787,0.1866449,0.2294752,2.099457,1.707604,2.766107,0.3826688,0.6198761,tsutsumi316,2008-01-08T16:18:47Z
"C0006E-47X-6, 16.0 cm",NULL,387.035,387.26,387.035,387.26,"C0006E-47X-6, 18.0 cm",NULL,387.055,387.28,387.055,387.28,"C0006E-47X-6 W, 16.0--18.0 cm",CKY000000000001231200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:29Z,NULL,149,glass beaker,6.046,2.771,11.051,5.141006,5.005,149,glass beaker,6.046,2.771,10.134,4.228,4.088,0.9502591,0.9279874,1.442018,2.370006,1.457,0.03325909,0.01498157,4.054741,0.189862,0.2343575,2.111809,1.710857,2.811851,0.3915549,0.6435336,david_goldsby316,2008-01-14T14:21:45Z
"C0006E-47X-7, 18.0 cm",NULL,387.433,387.675,387.433,387.675,"C0006E-47X-7, 20.0 cm",NULL,387.452,387.695,387.452,387.695,"C0006E-47X-7 W, 18.0--20.0 cm",CKY000000000001231300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:29Z,NULL,172,glass beaker,6.038,2.688,11.821,5.424858,5.783,172,glass beaker,6.038,2.688,10.87,4.478,4.832,0.9854923,0.9623947,1.774463,2.736858,1.79,0.03449225,0.01553705,4.797508,0.1704119,0.2054175,2.113007,1.752926,2.703639,0.3516422,0.5423583,david_goldsby316,2008-01-14T14:21:46Z
"C0006E-47X-7, 95.0 cm",NULL,388.171,388.445,388.171,388.445,"C0006E-47X-7, 97.0 cm",NULL,388.191,388.465,388.191,388.465,"C0006E-47X-7 W, 95.0--97.0 cm",CKY000000000001231400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:30Z,NULL,127,glass beaker,5.997,2.7,10.598,4.946132,4.601,127,glass beaker,5.997,2.7,9.71,4.062,3.713,0.9202073,0.8986399,1.347492,2.246132,1.362,0.03220728,0.01450778,3.680793,0.2000016,0.2500025,2.04841,1.638725,2.731587,0.4000833,0.666898,david_goldsby316,2008-01-14T14:21:46Z
"C0006E-47X-8, 20.0 cm",NULL,388.799,389.1,388.799,389.1,"C0006E-47X-8, 22.0 cm",NULL,388.818,389.12,388.818,389.12,"C0006E-47X-8 W, 20.0--22.0 cm",CKY000000000001231500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:30Z,NULL,168,glass beaker,6.088,2.784,10.483,4.805833,4.395,168,glass beaker,6.088,2.784,9.756,4.082,3.668,0.7533679,0.7357108,1.286123,2.021833,1.298,0.0263679,0.01187743,3.641632,0.1714148,0.2068764,2.17377,1.801154,2.831482,0.363883,0.5720379,david_goldsby316,2008-01-14T14:21:46Z
"C0006E-47X-9, 81.0 cm",NULL,390.74,391.125,390.74,391.125,"C0006E-47X-9, 83.0 cm",NULL,390.76,391.145,390.76,391.145,"C0006E-47X-9 W, 81.0--83.0 cm",CKY000000000001231700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-07T12:55:31Z,NULL,164,glass beaker,6.118,2.757,12.183,5.62037,6.065,164,glass beaker,6.118,2.757,11.12,4.562,5.002,1.101554,1.075737,1.787633,2.86337,1.805,0.03855443,0.01736686,4.963446,0.1816248,0.2219334,2.118134,1.733428,2.776546,0.3756891,0.6017659,david_goldsby316,2008-01-14T14:21:46Z
"C0006E-48X-1, 25.0 cm",NULL,391.568,391.58,391.568,391.58,"C0006E-48X-1, 26.0 cm",NULL,391.578,391.59,391.578,391.59,"C0006E-48X-1 W, 25.0--26.0 cm",CKY000000000001248500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:14Z,NULL,171,glass beaker,5.985,2.681,12.503,6.001771,6.518,171,glass beaker,5.985,2.681,11.073,4.578,5.088,1.481865,1.447134,1.873637,3.320771,1.897,0.05186533,0.02336276,5.036135,0.2273497,0.2942466,1.962797,1.516556,2.687892,0.4357825,0.7723662,tsutsumi316,2008-01-09T02:55:57Z
"C0006E-48X-1, 104.0 cm",NULL,392.321,392.37,392.321,392.37,"C0006E-48X-1, 106.0 cm",NULL,392.34,392.39,392.34,392.39,"C0006E-48X-1 W, 104.0--106.0 cm",CKY000000000001248600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:15Z,NULL,154,glass beaker,6.043,2.67,12.081,5.75781,6.038,154,glass beaker,6.043,2.67,10.66,4.343,4.617,1.472539,1.438026,1.649784,3.08781,1.673,0.0515389,0.02321572,4.565461,0.2438786,0.3225389,1.955431,1.478543,2.767308,0.4657106,0.871645,tsutsumi316,2008-01-09T02:55:57Z
"C0006E-48X-2, 15.0 cm",NULL,392.816,392.89,392.816,392.89,"C0006E-48X-2, 18.0 cm",NULL,392.844,392.92,392.844,392.92,"C0006E-48X-2 W, 15.0--18.0 cm",CKY000000000001248700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:15Z,NULL,145,glass beaker,5.966,2.637,12.743,5.992159,6.777,145,glass beaker,5.966,2.637,11.402,4.657,5.436,1.389637,1.357068,1.998091,3.355159,2.02,0.04863734,0.02190871,5.387363,0.205052,0.2579439,2.019874,1.605695,2.696254,0.4044719,0.679182,tsutsumi316,2008-01-09T02:55:58Z
"C0006E-48X-2, 105.0 cm",NULL,393.673,393.79,393.673,393.79,"C0006E-48X-2, 106.0 cm",NULL,393.682,393.8,393.682,393.8,"C0006E-48X-2 W, 105.0--106.0 cm",CKY000000000001248800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:16Z,NULL,195,glass beaker,6.061,2.75,12.823,6.35951,6.762,195,glass beaker,6.061,2.75,11.333,4.876,5.272,1.544041,1.507853,2.101657,3.60951,2.126,0.05404149,0.02434301,5.217959,0.2283409,0.2959091,1.873385,1.445614,2.482783,0.4177445,0.7174591,tsutsumi316,2008-01-09T02:55:58Z
"C0006E-48X-3, 10.0 cm",NULL,394.121,394.26,394.121,394.26,"C0006E-48X-3, 11.0 cm",NULL,394.13,394.27,394.13,394.27,"C0006E-48X-3 W, 10.0--11.0 cm",CKY000000000001248900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:16Z,NULL,7,glass cell,4.588,2.091,11.823,5.591989,7.235,7,glass cell,4.588,2.091,10.443,4.218,5.855,1.430052,1.396535,2.104454,3.500989,2.127,0.05005185,0.02254588,5.804948,0.1976575,0.2463505,2.066559,1.658088,2.75841,0.3988973,0.6636091,tsutsumi316,2008-01-09T02:55:58Z
"C0006E-48X-3, 104.0 cm",NULL,395.016,395.2,395.016,395.2,"C0006E-48X-3, 106.0 cm",NULL,395.035,395.22,395.035,395.22,"C0006E-48X-3 W, 104.0--106.0 cm",CKY000000000001249000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:17Z,NULL,133,glass beaker,6.022,2.692,12.562,5.893568,6.54,133,glass beaker,6.022,2.692,11.315,4.652,5.293,1.292228,1.261941,1.939627,3.201568,1.96,0.04522801,0.02037298,5.247772,0.1975884,0.2462432,2.042749,1.639125,2.705557,0.3941635,0.6506103,tsutsumi316,2008-01-09T02:55:59Z
"C0006E-48X-4, 22.0 cm",NULL,395.582,395.795,395.582,395.795,"C0006E-48X-4, 24.0 cm",NULL,395.601,395.815,395.601,395.815,"C0006E-48X-4 W, 22.0--24.0 cm",CKY000000000001249100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:17Z,NULL,204,glass beaker,6.059,2.716,13.049,6.106224,6.99,204,glass beaker,6.059,2.716,11.723,4.786,5.664,1.374093,1.341888,2.048336,3.390224,2.07,0.0480933,0.02166365,5.615907,0.1965799,0.2446788,2.06181,1.6565,2.741692,0.395811,0.6551111,tsutsumi316,2008-01-09T02:55:59Z
"C0006E-48X-4, 99.0 cm",NULL,396.316,396.565,396.316,396.565,"C0006E-48X-4, 100.0 cm",NULL,396.325,396.575,396.325,396.575,"C0006E-48X-4 W, 99.0--100.0 cm",CKY000000000001249200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:17Z,NULL,148,glass beaker,6.08,2.753,12.636,5.966294,6.556,148,glass beaker,6.08,2.753,11.326,4.662,5.246,1.357513,1.325696,1.887598,3.213294,1.909,0.04751299,0.02140225,5.198487,0.2070642,0.2611362,2.040274,1.617806,2.754023,0.4125661,0.7023192,tsutsumi316,2008-01-09T02:55:59Z
"C0006E-48X-5, 0.0 cm",NULL,396.711,396.98,396.711,396.98,"C0006E-48X-5, 1.5 cm",NULL,396.725,396.995,396.725,396.995,"C0006E-48X-5 WR, 0.0--1.5 cm",CKY000000000001215600,PP,NULL,8,chesterf316,NULL,CKY,2008-01-06T13:43:42Z,NULL,26,glass cell,4.589,2.068,11.926,5.663858,7.337,26,glass cell,4.589,2.068,10.516,4.26,5.927,1.46114,1.426894,2.168964,3.595858,2.192,0.05113994,0.02303601,5.87586,0.1991468,0.2486683,2.040403,1.634063,2.709063,0.3968161,0.6578691,tsutsumi316,2008-01-08T16:18:46Z
"C0006E-48X-6, 32.0 cm",NULL,397.416,397.72,397.416,397.72,"C0006E-48X-6, 34.0 cm",NULL,397.435,397.74,397.435,397.74,"C0006E-48X-6 W, 32.0--34.0 cm",CKY000000000001249300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:18Z,NULL,183,glass beaker,5.929,2.649,12.162,5.7775,6.233,183,glass beaker,5.929,2.649,10.884,4.505,4.955,1.3244,1.2934,1.8351,3.1285,1.856,0.0464,0.0209,4.9086,0.2125,0.2698,1.9923,1.569,2.6748,0.4134,0.7048,fujikit,2010-08-10T11:47:44Z
"C0006E-48X-7, 26.0 cm",NULL,398.316,398.665,398.316,398.665,"C0006E-48X-7, 28.0 cm",NULL,398.335,398.685,398.335,398.685,"C0006E-48X-7 W, 26.0--28.0 cm",CKY000000000001249400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:18Z,NULL,128,glass beaker,6.025,2.648,12.061,5.625034,6.036,128,glass beaker,6.025,2.648,10.921,4.49,4.896,1.181347,1.153659,1.823375,2.977034,1.842,0.04134718,0.01862486,4.854653,0.1957169,0.2433433,2.027521,1.630701,2.662454,0.3875196,0.6327054,tsutsumi316,2008-01-09T02:56:00Z
"C0006E-48X-7, 95.0 cm",NULL,398.973,399.355,398.973,399.355,"C0006E-48X-7, 98.0 cm",NULL,399.001,399.385,399.001,399.385,"C0006E-48X-7 W, 95.0--98.0 cm",CKY000000000001249500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:19Z,NULL,22,glass cell,4.602,2.058,11.756,5.665532,7.154,22,glass cell,4.602,2.058,10.271,4.187,5.669,1.53886,1.502793,2.104739,3.607532,2.129,0.05386015,0.02426133,5.61514,0.2151049,0.2740555,1.983073,1.556505,2.667856,0.416571,0.7140046,tsutsumi316,2008-01-09T02:56:00Z
"C0006E-48X-8, 18.0 cm",NULL,399.592,400.005,399.592,400.005,"C0006E-48X-8, 20.0 cm",NULL,399.611,400.025,399.611,400.025,"C0006E-48X-8 W, 18.0--20.0 cm",CKY000000000001249600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:19Z,NULL,125,glass beaker,6.079,2.718,12.464,6.098564,6.385,125,glass beaker,6.079,2.718,11.216,4.856,5.137,1.293264,1.262953,2.117611,3.380564,2.138,0.04526428,0.02038932,5.091736,0.2025473,0.2539928,1.888738,1.506179,2.404472,0.3735925,0.5964049,tsutsumi316,2008-01-09T02:56:39Z
"C0006E-49X-1, 23.0 cm",NULL,401.06,401.06,401.06,401.06,"C0006E-49X-1, 25.0 cm",NULL,401.08,401.08,401.08,401.08,"C0006E-49X-1 W, 23.0--25.0 cm",CKY000000000001249700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-08T18:25:19Z,NULL,120,glass beaker,6.112,2.707,11.137,5.223936,5.025,120,glass beaker,6.112,2.707,10.204,4.295,4.092,0.9668395,0.9441791,1.572757,2.516936,1.588,0.03383941,0.01524298,4.058161,0.1924059,0.2382457,1.996475,1.612341,2.580285,0.3751303,0.6003338,tsutsumi316,2008-01-11T22:28:09Z
